speed_kmh,angle_deg,distance_m
134.88,22.25,83.07
36.38,66.15,6.14
87.66,-36.05,0.00
82.80,-17.30,0.43
76.91,7.90,12.82
70.67,-68.73,0.42
184.89,37.84,124.66
125.08,7.57,28.96
210.59,-22.93,0.83
112.38,-20.01,0.61
162.84,10.83,62.19
94.11,5.14,17.82
132.34,-43.20,0.00
125.51,41.32,64.67
215.31,-10.77,2.80
102.27,-42.96,0.29
89.57,-66.17,0.00
102.39,-30.38,1.11
114.97,40.74,56.40
65.98,63.63,14.74
81.63,7.28,15.61
98.07,-19.85,0.80
92.58,-19.37,0.87
169.62,9.57,57.48
92.70,13.45,22.83
85.02,61.03,22.28
81.19,-44.16,0.00
84.91,-45.59,0.00
87.98,-80.81,0.00
129.44,65.07,47.15
189.31,30.98,136.86
74.31,-3.44,5.16
36.80,24.95,6.70
184.53,-55.34,0.00
115.07,-39.42,0.00
113.91,-9.17,4.04
105.64,-5.26,4.94
81.77,-72.67,0.00
83.15,-45.02,0.00
34.73,-50.09,0.00
121.50,31.77,66.99
135.27,-72.55,0.66
78.29,31.33,31.92
71.57,-32.69,0.05
41.61,-6.00,3.56
131.23,-0.12,12.16
114.57,-50.01,0.27
97.67,51.57,39.73
85.00,22.80,39.86
92.49,69.24,13.70
131.25,45.16,67.22
36.54,51.23,7.31
138.92,8.49,37.31
106.89,-7.40,3.73
94.69,6.78,16.11
74.82,5.88,12.43
256.54,-17.68,1.57
126.49,29.81,69.83
68.64,-27.60,0.99
76.42,26.11,37.47
104.79,21.82,48.85
201.14,-12.63,2.73
96.47,32.85,43.40
126.37,81.95,3.95
125.38,64.06,40.43
138.48,15.93,55.40
84.45,30.07,32.79
78.05,-35.00,0.00
99.37,28.17,43.80
160.15,-3.63,6.19
60.56,44.91,16.76
143.24,-32.32,0.00
188.77,-10.38,2.08
143.04,-25.35,0.73
176.76,24.26,125.12
97.12,-43.41,0.00
144.51,-8.36,3.67
35.21,17.90,5.37
134.24,8.32,46.09
160.50,-43.76,0.42
88.61,-17.60,1.51
181.10,28.34,116.70
60.94,-7.02,3.32
42.60,-52.30,0.03
136.31,-79.06,0.12
68.60,31.97,26.16
139.84,38.88,84.38
66.73,-28.87,0.87
98.82,-28.36,0.51
60.38,-68.21,0.00
93.57,-49.34,0.45
156.31,14.14,84.29
68.71,30.66,27.05
61.44,-43.45,0.16
41.29,-53.07,0.05
173.95,15.82,95.18
95.73,-44.11,0.00
108.57,-17.70,1.80
112.18,-17.28,0.71
82.44,-54.57,0.00
80.16,-5.49,4.70
117.20,-46.05,0.00
79.14,20.39,23.38
114.08,-13.19,2.38
220.13,-21.35,1.05
125.02,17.09,63.11
133.16,-23.92,0.57
94.52,-28.53,0.83
189.91,55.01,98.55
206.70,26.57,158.83
138.50,40.59,81.87
129.33,26.97,82.28
82.14,-40.13,0.27
101.13,-19.99,0.00
92.65,-39.18,0.53
69.96,-56.74,0.00
163.36,29.69,103.46
139.04,33.34,85.46
208.65,-36.84,0.20
71.94,-63.90,0.16
131.85,23.17,65.82
93.79,-39.70,0.00
102.38,-34.93,0.63
61.95,68.81,13.70
82.41,-56.79,0.00
102.37,-43.40,0.00
118.66,-33.91,1.30
150.29,46.08,85.52
149.51,-43.31,0.00
94.69,33.35,48.00
95.84,21.80,40.89
69.19,-39.96,0.00
77.90,20.08,22.33
122.21,29.98,73.70
144.49,10.01,42.30
91.58,71.21,11.79
129.25,9.09,47.08
97.92,-36.56,0.54
104.47,51.56,43.45
114.81,0.10,11.83
87.74,9.34,16.99
124.20,-11.45,3.20
78.68,12.66,17.52
96.98,-30.03,0.83
42.76,-51.53,0.00
75.44,-4.56,4.06
172.78,-34.07,0.00
109.91,-51.13,0.00
154.93,-26.81,0.58
123.30,-55.89,0.35
132.33,-21.50,0.03
98.89,16.73,36.21
109.92,15.56,42.79
124.78,51.85,58.34
175.86,-9.06,3.00
143.96,28.94,93.55
114.70,-14.45,0.85
181.93,39.00,120.90
122.48,74.97,23.23
84.77,-73.89,0.00
244.24,-1.02,18.55
101.26,22.91,36.62
179.28,58.80,78.37
111.96,-44.30,0.00
72.67,-62.52,0.00
114.66,3.49,16.49
101.06,61.39,28.73
86.72,18.46,22.05
58.57,-14.99,2.07
98.40,10.06,23.41
163.16,-49.96,0.18
206.27,31.33,155.16
216.06,15.35,127.35
66.13,29.67,19.03
78.30,-16.63,1.65
57.63,-40.97,0.43
52.78,15.46,10.02
36.94,40.02,6.99
53.47,-10.72,2.89
160.32,-23.31,1.22
55.60,-65.10,0.00
162.97,36.37,104.31
177.04,15.27,107.58
209.76,4.03,45.94
47.02,-63.70,0.44
126.72,30.15,78.78
34.93,-69.14,0.00
71.75,24.16,22.48
131.17,-22.13,0.72
92.88,-50.28,0.00
73.73,-31.95,0.00
230.56,-2.06,11.49
233.49,4.47,60.97
188.14,7.70,71.73
142.00,25.75,82.26
99.37,-39.42,0.00
215.11,24.63,161.32
87.76,-15.45,0.49
38.87,-37.00,0.42
75.75,-10.00,2.65
108.05,-34.55,0.00
125.88,12.67,41.38
196.59,43.22,131.08
145.90,54.45,67.27
199.54,6.82,72.82
59.03,10.05,9.41
105.09,-56.52,0.00
81.28,-19.30,0.81
123.38,55.05,50.32
133.06,-46.39,0.00
213.67,14.28,116.18
102.60,56.62,37.62
94.12,35.02,43.23
204.02,25.83,138.19
132.88,14.04,52.60
148.29,-11.51,3.29
67.74,-58.89,0.00
184.56,-31.59,0.18
167.21,28.06,117.84
137.47,-39.71,0.00
73.79,62.91,16.51
180.86,25.69,117.93
101.79,-41.07,0.42
94.69,-27.02,0.84
103.43,10.24,30.24
83.91,-35.49,0.00
55.09,-45.95,0.00
100.21,-11.69,2.62
85.85,46.28,35.92
124.78,33.91,71.86
71.23,21.67,19.59
87.39,-42.66,0.00
158.19,40.79,96.18
148.83,-67.36,0.00
65.44,-77.03,0.00
70.25,-33.52,0.00
69.92,53.54,21.59
79.66,-39.03,0.01
82.77,35.81,30.31
126.66,-1.70,8.59
147.20,0.23,15.97
119.11,18.71,57.97
128.67,12.22,43.42
69.02,8.74,11.34
148.98,51.03,77.85
93.78,21.32,42.51
70.25,-55.21,0.00
183.92,0.83,22.27
68.63,54.76,20.04
139.73,17.21,63.97
80.62,24.35,31.03
34.65,-16.17,2.16
57.51,31.63,16.38
79.33,19.16,34.22
242.44,0.08,23.67
220.52,-7.33,4.99
97.84,64.17,26.72
89.52,17.19,26.88
187.68,-5.76,5.86
112.43,-31.22,1.34
61.52,-68.12,0.00
109.22,21.36,43.22
95.16,-39.00,0.00
89.98,11.30,20.46
57.22,14.15,11.33
89.71,44.42,36.42
59.65,43.00,19.60
102.70,-18.49,1.59
72.09,16.45,23.69
194.40,-17.61,1.89
48.41,8.24,7.04
82.00,26.86,35.85
43.69,-37.64,0.00
194.21,15.25,105.25
75.69,-30.26,1.13
83.86,26.08,33.95
149.34,-39.67,0.00
40.99,-54.89,0.48
145.74,-43.78,0.03
150.70,40.64,85.71
55.15,3.06,6.60
120.60,-18.70,1.71
31.07,35.24,5.12
91.23,43.09,39.60
67.12,-36.86,0.00
79.64,-69.35,0.00
96.12,59.98,28.99
91.44,-5.62,3.81
189.34,-24.87,0.79
141.04,-37.85,0.00
118.06,19.25,46.58
164.76,41.67,104.10
138.01,45.78,75.15
102.09,-25.82,0.00
68.79,-45.28,0.00
112.22,21.98,49.45
38.57,-3.98,3.69
68.91,-11.13,2.66
123.73,15.05,45.17
72.51,-28.47,0.00
53.20,-35.13,0.57
138.46,16.15,64.94
86.28,21.55,29.85
102.01,-41.57,0.28
150.25,10.94,49.07
132.54,-33.92,0.00
153.42,-19.48,0.16
107.56,-55.75,0.20
140.12,-17.10,1.20
64.34,-79.00,0.00
172.03,-49.65,0.00
123.87,-2.51,8.64
100.44,-36.85,0.02
25.32,32.45,3.94
80.99,29.24,39.47
69.64,52.54,21.00
113.03,37.62,60.07
216.62,0.57,22.94
93.51,51.54,35.22
169.56,31.96,115.98
136.45,-6.26,5.29
198.19,-16.70,1.86
195.49,-42.51,0.82
115.44,-59.51,0.00
190.50,-32.52,0.00
161.82,5.45,42.14
141.77,30.23,92.64
89.63,9.19,17.54
51.52,17.41,9.71
52.31,-66.15,0.35
105.13,-30.84,0.00
208.41,16.04,134.77
183.74,16.95,98.63
100.22,46.14,44.03
125.08,22.58,63.78
150.08,-11.82,3.25
49.77,-21.15,0.77
211.46,-20.56,0.94
102.38,-19.70,1.52
139.85,17.37,62.77
58.84,59.14,15.03
85.85,-42.87,0.97
177.13,60.41,77.39
185.51,36.03,126.73
145.45,-10.38,3.08
138.96,66.45,44.29
76.54,-74.91,0.00
149.83,4.83,29.64
92.74,46.28,39.37
161.42,16.43,87.80
161.30,30.90,102.48
63.95,50.13,19.27
121.08,-10.74,2.39
147.29,-15.97,1.61
177.03,-2.86,8.93
98.08,-46.13,0.56
75.38,2.75,10.07
107.45,4.74,16.13
160.98,-19.04,0.00
99.83,4.39,14.15
139.92,-31.01,0.00
117.09,-34.14,0.00
86.35,-37.92,0.00
107.38,25.84,48.94
71.27,40.46,24.92
189.27,-53.08,0.73
155.19,18.78,93.91
188.21,-10.32,3.34
146.71,21.49,73.72
128.86,65.47,46.81
68.99,-47.98,0.22
78.77,13.36,15.92
113.28,-51.84,0.00
183.82,6.85,57.32
89.19,-61.74,0.00
83.48,10.33,16.13
143.50,24.80,76.95
97.33,-19.40,0.63
67.25,71.30,14.84
80.95,15.95,22.92
109.14,16.43,42.77
81.09,84.25,3.08
82.99,40.17,31.70
30.31,35.21,5.09
176.35,-31.33,0.37
106.43,-20.93,0.90
125.80,34.38,76.57
235.73,1.92,37.05
158.08,16.08,78.18
104.25,-34.96,0.95
144.37,11.30,65.77
84.31,-18.76,1.67
166.16,16.27,78.93
44.34,-40.69,0.00
113.83,35.95,61.09
159.23,3.55,27.05
190.17,-3.04,9.40
146.74,-13.62,2.40
60.11,45.90,19.77
80.44,-42.34,0.32
80.37,36.60,36.50
180.04,2.32,25.61
163.75,-24.63,0.74
53.29,-39.01,0.70
157.04,-46.98,0.44
72.20,32.22,25.92
124.82,19.92,51.28
64.81,67.08,15.32
80.22,-28.53,0.00
63.03,57.69,17.38
152.80,-20.15,0.49
142.41,-13.24,1.71
80.49,-68.93,0.18
73.67,-52.85,0.44
49.87,9.50,7.44
159.10,9.45,48.87
112.25,-42.59,0.00
124.16,-18.42,2.22
106.09,36.08,48.15
108.26,66.22,28.27
85.38,-32.65,0.76
57.66,-59.76,0.00
78.55,13.41,18.08
111.47,21.12,42.26
179.31,6.45,45.33
48.38,-4.85,3.60
105.25,55.39,39.98
62.92,-19.21,1.83
195.62,-32.47,0.00
199.84,23.44,145.46
111.66,51.31,48.03
102.52,-32.07,0.76
87.36,-33.08,0.95
133.39,-10.39,3.89
222.92,-35.64,0.00
57.41,-15.30,1.81
178.19,-11.85,1.90
94.76,-16.28,2.21
176.52,7.44,59.56
91.44,7.23,23.01
95.21,9.13,23.38
84.20,57.01,28.17
115.75,-19.33,1.95
164.61,-34.50,0.00
182.53,12.96,86.26
86.86,-11.99,2.94
89.74,-60.64,0.00
93.05,-29.82,0.00
77.13,1.04,6.95
64.22,-68.62,0.00
91.59,36.71,41.95
183.68,-22.03,1.68
94.90,23.64,50.82
52.19,37.01,12.20
64.91,52.54,19.40
51.75,-41.78,0.00
87.06,-20.81,0.33
93.74,-20.03,1.41
139.35,13.48,63.53
100.66,19.54,33.68
82.77,45.72,30.40
110.06,-46.22,0.00
51.86,29.04,13.20
209.40,-3.15,9.20
49.72,-65.60,0.00
47.36,-29.68,1.08
78.81,69.33,14.18
137.08,13.28,45.70
59.26,41.35,18.27
145.06,14.88,74.78
126.25,8.03,29.79
193.39,-42.37,0.08
73.81,-24.01,0.00
88.57,60.33,28.39
100.15,-16.69,1.66
83.37,-66.02,0.00
119.45,-78.99,0.00
175.44,-36.61,0.00
78.74,18.23,26.34
74.80,62.26,21.47
71.46,20.47,17.69
114.09,-31.64,0.39
149.76,38.20,87.55
127.98,32.05,66.49
178.76,-6.54,5.79
94.20,29.81,37.02
140.48,-26.95,0.65
65.29,14.54,14.22
137.73,-42.55,0.00
172.80,26.92,124.20
145.52,-30.67,0.59
106.29,32.08,56.65
95.53,-23.57,0.73
81.38,-64.00,0.24
110.14,24.42,51.98
105.24,49.79,46.11
119.01,33.39,71.88
197.88,26.68,136.14
149.26,34.08,84.76
29.29,25.01,4.51
41.18,-53.34,0.17
66.68,30.87,18.27
134.98,6.98,42.97
111.48,48.96,50.18
105.85,47.40,45.03
68.23,-51.88,0.00
152.52,-33.94,0.31
156.32,-15.67,1.31
153.06,42.26,91.52
138.49,41.17,78.15
62.76,-44.00,0.80
129.16,58.82,54.88
113.88,-13.66,2.31
98.86,-7.12,3.70
66.93,-41.83,0.00
246.65,-13.18,2.26
178.64,-2.88,10.04
110.95,-28.72,0.00
106.00,-73.10,0.00
150.58,-3.20,8.45
53.95,69.12,6.32
91.23,-9.60,3.54
129.82,13.47,47.17
232.69,5.15,62.87
106.56,-32.05,0.17
84.33,32.14,34.48
196.37,-10.89,2.66
158.23,7.15,40.97
225.68,0.80,25.75
182.58,-23.20,0.00
134.11,19.36,57.00
115.71,83.02,17.70
177.86,-22.63,0.81
173.21,55.79,84.60
106.46,-13.79,2.32
183.95,-11.62,3.61
61.09,45.90,17.20
109.07,-49.32,0.00
166.64,39.10,109.44
181.82,-23.42,0.68
165.32,36.23,108.83
93.26,34.74,42.66
84.34,-17.68,1.54
110.36,40.06,54.81
197.60,-20.00,0.06
120.77,-33.90,0.00
67.11,-26.15,0.78
190.89,-8.98,4.18
107.48,-16.23,2.09
178.55,29.50,125.02
52.82,44.94,14.95
119.10,-55.36,0.08
146.80,21.14,79.96
168.26,9.89,64.53
71.22,12.12,16.70
117.57,18.80,48.96
210.89,-39.72,0.23
216.35,-4.82,7.42
221.44,-26.30,1.18
41.87,46.21,9.37
187.11,-3.60,9.40
159.15,57.89,69.46
179.57,-36.22,0.00
120.33,54.81,50.72
64.71,-54.95,0.12
76.33,-68.42,0.00
162.32,31.44,112.51
53.83,-16.12,0.84
144.14,33.33,90.39
163.34,-10.09,3.07
175.11,9.07,58.38
102.85,-18.25,1.72
99.63,-85.03,0.00
161.68,-16.36,1.20
59.19,58.23,14.23
79.48,49.96,26.56
89.23,17.21,33.59
203.01,-26.94,0.21
170.45,-16.80,0.21
100.36,4.63,14.88
125.42,-18.81,0.90
128.22,68.13,26.84
141.83,15.40,57.49
121.79,-26.94,0.00
96.01,38.94,45.23
90.16,-27.36,0.05
110.89,-55.97,0.20
122.76,59.35,46.93
133.76,41.45,76.66
110.82,-8.10,4.38
144.42,14.02,54.06
133.67,-23.30,0.00
90.11,-65.37,0.00
222.78,-11.38,1.75
97.95,-13.47,1.79
80.45,48.33,29.69
89.80,40.60,41.21
118.13,-54.45,0.00
63.13,-56.35,0.00
122.84,24.66,72.20
106.89,20.29,51.06
91.43,30.23,39.63
145.03,-20.13,1.51
72.75,1.81,7.58
76.54,-22.42,1.44
112.69,56.22,42.88
90.73,41.68,38.29
123.77,56.48,52.54
79.37,-65.20,0.08
55.35,69.62,5.39
112.81,-61.42,0.00
64.78,11.63,12.13
137.20,-27.02,0.73
120.03,58.03,46.55
206.82,-36.15,0.42
53.01,-10.05,3.01
175.66,3.93,33.67
53.60,10.84,9.08
95.85,12.35,22.00
155.66,-51.11,0.00
96.16,-71.16,0.02
112.15,-71.77,0.00
66.39,49.10,19.22
99.30,37.98,43.64
164.02,-34.15,0.35
206.71,45.37,137.17
110.77,-53.99,0.03
153.77,32.63,89.93
107.76,-23.47,1.14
153.79,34.82,93.48
180.45,-38.94,0.00
76.00,-47.28,0.00
130.70,-63.21,0.05
77.03,13.90,15.37
108.50,16.16,47.58
150.92,15.24,78.79
99.83,-59.33,0.00
216.07,-30.78,0.07
83.23,-37.91,0.00
162.56,30.44,108.24
130.61,61.09,51.62
123.36,-62.84,0.21
63.16,54.75,17.85
58.51,-1.44,5.30
187.31,-0.98,13.00
45.03,-54.70,0.62
37.38,-77.85,0.00
36.28,-42.87,0.04
86.56,-24.32,0.00
34.53,22.43,5.61
81.91,29.54,29.43
61.34,42.81,18.10
105.72,-10.48,2.53
205.72,-33.28,0.19
100.08,-13.95,1.74
64.33,-41.67,0.00
71.92,-60.84,0.04
105.95,44.99,47.29
78.57,-2.60,5.89
66.76,-44.80,0.00
175.37,35.40,121.17
166.33,13.79,70.86
149.94,-2.61,9.02
38.69,-28.91,1.36
81.47,44.45,33.25
227.89,18.54,140.73
174.44,-8.44,3.98
59.07,-57.93,0.00
138.76,74.88,25.92
88.74,-39.43,0.00
105.82,-30.27,0.00
212.18,-27.78,0.00
49.64,-38.93,0.79
44.93,-53.91,0.53
108.70,-44.43,0.00
88.09,36.05,41.11
70.87,-63.19,0.00
105.50,12.30,35.24
166.10,-33.23,1.19
129.73,39.81,74.77
119.09,28.71,64.61
217.56,-31.48,0.99
132.28,61.51,47.50
173.63,-47.65,0.00
124.06,6.00,23.97
88.91,77.31,4.60
139.83,-12.85,0.90
137.30,-29.54,0.00
203.51,49.50,123.98
62.40,-19.38,1.83
144.31,40.23,87.68
87.24,7.24,14.57
93.14,-26.86,0.64
95.87,-80.12,0.00
44.78,-57.23,0.04
156.42,-29.29,0.56
162.02,-3.83,8.59
51.01,43.32,12.83
151.31,59.54,63.28
127.98,29.21,77.51
81.91,-54.74,0.81
88.10,-26.77,0.00
101.67,-59.78,0.00
67.06,-27.60,1.04
100.47,3.69,14.61
128.76,-43.64,0.73
35.05,-33.53,0.52
84.25,21.69,29.77
174.27,-14.81,2.44
63.82,35.98,22.31
26.72,-23.87,0.82
85.98,-55.11,0.00
129.52,-5.40,6.30
30.67,-11.60,1.87
83.67,10.39,18.64
104.42,-38.40,0.00
148.36,36.07,92.21
166.20,-36.91,0.75
62.24,-3.68,3.60
157.85,-18.83,0.90
141.31,-6.43,4.65
116.89,-19.76,1.43
179.86,6.90,50.06
93.38,-46.24,0.00
104.48,-56.86,0.00
94.69,-17.73,1.46
98.16,2.01,11.71
47.05,-31.12,0.55
117.10,-28.80,0.00
131.79,58.60,52.71
96.42,76.97,21.64
174.58,23.47,122.57
86.70,30.44,33.46
129.46,-1.06,11.01
102.33,19.24,47.05
115.83,26.77,56.53
102.93,-29.05,0.00
150.45,-23.43,0.09
147.89,-3.46,8.06
79.22,70.43,16.39
74.41,-14.17,2.15
70.79,-4.78,4.02
182.32,36.77,127.77
157.31,-18.77,0.35
93.77,-20.24,0.36
72.50,-20.76,0.98
88.16,49.27,33.84
109.91,12.29,32.28
86.14,28.17,33.77
147.31,51.54,74.21
85.68,37.75,37.59
157.48,44.24,93.56
142.10,24.89,87.23
87.88,31.06,41.73
97.10,-30.61,0.00
188.96,27.53,126.12
93.93,-59.67,0.00
164.16,14.34,82.52
95.67,-63.50,0.00
212.85,30.25,157.97
155.23,-22.20,0.41
191.65,-50.18,0.16
80.25,-55.91,0.00
129.97,-45.16,0.00
200.79,49.88,121.09
77.08,11.04,16.72
72.40,68.23,13.72
48.13,-36.81,0.03
161.95,-6.06,5.92
132.38,-59.05,0.00
58.86,-50.81,0.00
175.58,32.19,127.27
68.87,-31.69,0.00
111.00,29.25,60.49
134.57,4.95,25.61
174.52,18.20,104.48
177.56,-19.94,0.02
145.39,12.24,52.44
42.47,28.39,9.33
203.74,-1.39,13.53
65.88,-41.81,0.12
213.30,-2.94,9.29
67.90,24.11,19.45
90.48,-2.08,5.88
43.45,16.95,7.10
110.72,22.26,54.89
139.50,-8.85,3.54
91.47,-33.54,0.00
98.24,12.57,28.13
76.00,43.25,30.77
69.22,67.68,12.09
115.49,-82.90,0.00
81.95,34.53,33.13
208.37,26.93,150.58
73.61,62.64,17.57
107.87,-13.36,1.99
150.09,41.94,87.73
182.35,-13.10,2.83
88.87,47.91,36.79
142.72,26.72,77.16
119.21,40.38,57.15
181.18,17.11,120.55
148.79,26.32,97.28
68.24,54.87,20.30
90.29,21.25,39.75
63.14,-45.68,0.15
68.51,-35.52,0.92
121.66,-82.43,0.00
52.27,-61.97,0.00
62.41,-36.21,0.00
87.76,29.01,41.35
88.40,-1.15,7.64
119.20,-37.71,0.34
65.18,35.35,25.28
47.82,-34.28,1.09
80.45,-46.83,0.16
75.87,-46.73,0.26
101.96,-1.29,7.49
154.57,-3.55,6.94
138.10,2.89,21.52
218.84,8.56,82.59
301.27,8.55,144.32
62.34,29.36,18.30
157.86,21.37,86.72
83.17,-45.14,0.00
90.38,6.48,19.49
108.16,-12.60,2.30
55.98,-43.06,0.15
158.06,-57.45,0.07
76.75,57.05,24.19
79.64,74.59,6.35
247.53,-41.81,0.68
101.71,39.26,43.93
138.52,-64.53,0.51
64.85,29.55,25.95
145.66,-30.82,0.78
95.81,37.99,38.67
84.73,24.35,30.03
138.36,28.62,79.45
147.59,27.98,95.03
99.36,44.48,43.21
71.48,-64.65,0.00
139.02,36.33,82.82
120.85,31.00,72.24
71.15,-3.51,5.08
136.42,-39.46,0.00
104.79,61.75,31.87
158.16,-32.02,0.14
106.45,-30.56,0.29
64.68,79.06,6.64
48.86,-17.72,1.82
73.27,-56.14,0.04
57.56,-32.67,0.00
47.21,31.03,11.03
57.43,39.98,17.45
41.53,-5.90,3.46
47.27,71.65,8.46
90.38,15.20,30.30
112.68,-20.71,1.88
187.80,55.52,94.48
111.05,42.57,55.03
77.06,50.59,27.37
61.50,-38.49,0.39
79.14,-39.27,0.00
202.31,23.74,142.43
125.08,-5.42,4.68
45.81,-67.93,0.06
144.86,-3.31,6.90
123.48,-33.63,0.24
85.60,-2.37,6.36
184.85,-28.62,0.30
138.00,-16.43,0.93
195.78,-14.69,1.64
124.80,-56.66,0.00
152.52,-5.93,5.30
65.72,64.85,13.48
129.44,38.57,73.61
145.84,41.82,86.55
98.38,30.71,51.02
54.01,61.75,12.66
169.77,-39.39,0.87
132.76,-2.16,9.88
156.11,33.84,93.89
110.46,-29.56,0.00
95.79,-22.11,1.22
53.10,-24.99,1.49
164.41,-32.20,0.46
170.44,22.50,109.27
133.59,-16.58,1.53
223.01,21.40,155.03
205.72,-5.79,6.22
92.98,4.52,15.33
104.91,36.11,56.82
96.15,-41.38,0.37
96.57,-20.18,0.89
56.46,54.92,14.48
90.04,-10.53,2.92
79.21,-21.74,0.68
84.99,27.21,39.48
125.79,-26.16,1.43
119.29,22.26,47.18
144.94,-44.98,0.77
175.56,15.21,98.23
107.14,53.28,43.77
115.25,13.41,41.64
82.10,-33.18,0.00
79.01,36.63,29.88
74.45,29.42,35.56
83.93,30.19,42.10
192.52,-9.39,3.24
122.48,21.80,53.53
163.12,-13.83,1.49
82.60,-50.26,0.36
62.74,-35.96,0.00
66.00,-27.28,1.25
160.89,28.56,100.07
173.40,51.35,94.19
44.69,76.76,6.03
84.21,-19.16,0.32
162.24,64.00,58.28
193.49,-50.10,0.29
93.47,23.95,42.42
83.52,5.21,11.74
158.77,43.25,95.83
151.35,14.10,71.91
90.93,-58.60,0.00
195.96,-12.85,1.46
172.63,12.79,71.82
93.35,71.60,25.00
116.15,21.31,48.00
52.91,10.41,7.77
99.74,32.12,38.82
165.51,-39.69,0.00
114.82,-18.79,1.82
157.46,39.70,96.13
145.53,11.72,55.38
126.97,-41.79,0.00
116.77,5.54,19.93
193.12,-22.72,0.52
56.23,-52.60,0.00
42.14,-59.13,0.00
106.94,8.81,27.55
59.64,30.41,14.90
164.71,-11.91,0.77
74.83,-36.82,0.00
120.39,-5.80,5.45
56.94,-48.83,0.52
170.20,8.37,52.15
230.35,53.79,139.00
114.69,48.54,53.02
126.52,47.99,61.51
77.59,30.04,36.39
85.23,-42.14,0.20
85.12,-21.80,0.58
70.19,7.40,12.18
59.26,-38.68,0.24
142.52,-28.26,0.38
59.89,3.70,7.40
40.90,-57.87,0.17
104.76,-12.29,3.24
123.47,-12.28,2.99
215.01,-23.56,1.12
141.01,8.37,37.39
112.28,-60.27,0.00
177.20,-37.55,0.00
107.00,18.28,46.96
42.71,-47.53,0.37
155.39,0.63,15.21
172.85,-1.35,12.51
44.80,-26.76,0.66
159.24,-12.56,2.87
106.47,23.92,59.55
122.50,-27.84,0.23
71.86,-44.17,0.00
91.54,-7.22,3.26
56.28,-13.18,2.24
94.88,29.33,38.59
186.38,-23.59,0.59
109.94,14.48,36.87
95.83,-23.64,0.51
128.26,1.19,14.45
96.92,16.20,38.38
107.52,58.75,37.74
72.80,7.68,13.74
62.79,47.46,18.38
85.07,11.52,29.60
160.39,25.56,107.04
125.80,-59.79,0.00
155.85,-29.20,1.05
133.63,-21.52,0.11
71.07,-52.52,0.00
56.96,-17.87,2.09
102.28,14.83,34.28
175.23,30.31,118.25
70.47,-39.04,0.00
85.47,1.72,10.28
73.92,-28.14,0.00
110.38,75.51,11.62
120.33,-31.94,0.46
165.67,-8.08,3.17
86.71,-76.37,0.00
71.43,41.73,27.67
125.40,52.81,56.87
196.49,19.62,133.03
91.51,-65.12,0.00
205.36,9.06,87.66
116.13,36.43,63.59
91.28,50.45,34.78
155.08,-42.66,0.03
119.51,-66.04,0.00
83.27,-33.56,0.00
137.17,42.93,76.33
150.85,5.62,31.35
114.24,61.46,40.45
151.63,-14.00,0.71
51.21,-27.86,0.38
39.67,48.70,8.10
105.50,-9.11,1.89
176.65,-33.12,0.00
125.40,-26.60,0.24
200.74,-29.43,0.00
166.90,25.81,110.94
215.66,-48.01,0.32
117.44,-86.36,0.00
100.30,-40.71,0.00
148.79,87.99,4.60
59.79,15.89,11.38
125.19,9.26,33.73
210.75,-7.01,5.42
80.36,-34.07,0.37
92.37,-21.10,0.09
170.52,56.81,79.30
46.65,-37.20,0.56
68.80,66.37,15.02
77.06,24.75,37.31
86.17,-17.83,1.07
65.11,34.96,22.11
109.81,30.16,56.75
159.82,15.32,71.14
162.78,6.64,50.16
139.04,14.18,52.37
122.96,-63.12,0.00
113.62,45.06,56.87
236.57,-13.51,1.50
139.17,40.38,81.63
124.37,11.54,48.71
119.18,33.75,58.42
78.00,31.06,38.73
111.92,-57.65,0.06
139.19,70.58,29.52
96.51,4.07,17.56
92.13,48.22,36.02
244.39,-12.84,2.61
210.08,3.65,40.60
151.41,-12.12,0.98
175.31,-21.93,0.81
63.49,80.95,1.91
111.57,9.73,26.96
41.97,-45.81,0.00
159.12,54.66,75.84
148.91,27.34,84.91
88.23,61.52,28.44
89.38,-26.99,0.45
59.40,44.05,18.40
56.54,-36.81,0.00
107.94,-21.08,1.10
73.43,-6.80,4.48
105.11,67.04,30.72
105.49,-15.66,2.11
233.09,-26.97,0.49
157.24,-33.60,0.31
79.98,6.20,15.23
27.29,5.35,3.28
196.96,40.66,136.05
97.98,-17.86,0.68
95.13,6.40,16.96
82.94,28.46,34.84
159.06,-10.22,3.64
96.63,-21.38,0.46
216.13,13.02,116.32
131.76,-23.77,0.48
58.95,-56.84,0.00
222.13,-6.93,5.52
60.02,44.64,19.62
84.61,-24.43,0.92
89.92,37.26,34.11
162.57,-54.80,0.00
72.01,-7.49,3.16
108.17,-28.67,0.00
76.57,-22.67,1.62
79.79,-0.74,7.05
125.53,4.76,22.79
103.04,16.60,40.12
150.07,-32.08,0.39
105.88,-80.47,0.03
65.91,13.19,16.79
77.64,50.40,27.24
114.87,-46.04,0.12
106.65,-38.99,0.53
127.60,-64.87,0.00
64.88,26.93,21.31
106.23,32.33,50.51
87.65,35.51,43.55
133.03,47.61,68.06
77.96,43.42,32.55
165.24,8.99,53.17
224.20,-29.05,0.94
81.20,38.25,37.24
128.84,-8.33,4.64
192.02,-31.17,0.06
115.14,40.05,59.02
220.54,-11.85,1.34
100.79,-2.67,7.65
75.76,-40.93,0.36
118.62,-43.16,0.26
173.08,-17.61,0.00
146.90,-20.76,0.47
